census_block_2010,feature_type,feature_subtype,year,week,value,feature_id
1000,Delicatessen,2,5,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,6,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,6,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,6,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,6,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,7,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,8,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,8,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,8,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,8,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,9,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,9,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,10,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,10,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,10,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,10,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,10,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,11,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,11,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,11,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,11,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,12,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,12,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,12,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,12,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,12,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,13,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,13,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,13,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,13,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,14,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,14,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,14,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,14,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,14,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,15,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,15,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,15,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,15,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,16,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,17,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,17,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,17,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,17,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,18,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,18,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,18,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,18,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,18,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,18,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,19,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,19,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,19,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,19,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,19,2017,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,20,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,20,2010,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,20,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,20,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,20,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,21,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,21,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,22,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,22,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,22,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,22,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,22,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,22,2017,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,23,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,23,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,23,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,23,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,23,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,23,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,24,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,25,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,25,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,25,2017,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,26,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,26,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,26,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,26,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,26,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,26,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,27,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,27,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,27,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,28,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,28,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,28,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,28,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,29,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,29,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,29,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,30,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,30,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,30,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,31,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,31,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,31,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,31,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,31,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,32,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,32,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,32,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,32,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,33,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,33,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,33,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,34,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,34,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,34,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,34,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,34,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,34,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,35,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,35,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,35,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,35,2017,4,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,36,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,36,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,36,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,36,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,36,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,36,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,37,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,37,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,37,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,37,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,38,2011,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,38,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,38,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,39,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,39,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,39,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,39,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,39,2016,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,40,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,40,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,40,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,40,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,41,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,41,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,41,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,41,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,41,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,42,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,42,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,42,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,42,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,42,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,43,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,44,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,44,2010,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,44,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,44,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,44,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,45,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,46,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,46,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,46,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,47,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,47,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,47,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,48,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,49,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,49,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,49,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,49,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,50,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,50,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,50,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,50,2015,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,50,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,51,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,51,2015,3,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,52,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,52,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,2,52,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,1,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,2,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,2,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,3,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,3,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,4,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,4,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,4,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,4,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,5,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,5,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,6,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,7,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,7,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,7,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,7,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,8,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,8,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,8,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,9,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,9,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,9,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,9,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,10,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,10,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,10,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,11,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,11,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,11,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,12,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,12,2012,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,12,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,12,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,13,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,13,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,13,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,14,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,15,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,15,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,15,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,15,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,15,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,16,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,16,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,16,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,16,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,17,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,17,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,18,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,18,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,18,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,18,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,19,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,19,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,19,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,20,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,20,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,21,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,21,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,21,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,21,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,21,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,22,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,22,2010,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,22,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,22,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,22,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,23,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,23,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,23,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2011,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,24,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,25,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,25,2011,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,25,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,25,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,26,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,26,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,26,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,26,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,27,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,27,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,27,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,27,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,27,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,28,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,29,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,29,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,29,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,30,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,30,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,30,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,31,2011,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,31,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,31,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,31,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,31,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,32,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,32,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,32,2013,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,32,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,32,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,33,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,33,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,33,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,33,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,34,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,34,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,34,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,34,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,34,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,34,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,35,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,35,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,35,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,36,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,36,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,37,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,37,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,37,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,37,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,38,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,38,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,38,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,39,2009,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,39,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,39,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,39,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,40,2010,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,40,2011,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,40,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,40,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,40,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,41,2011,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,41,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,41,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,41,2014,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,41,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,42,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,42,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,42,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,42,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,43,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,44,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,44,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,45,2008,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,45,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,45,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,45,2016,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,46,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,46,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,46,2012,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,46,2013,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,47,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,47,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,48,2015,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,49,2012,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,49,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,50,2011,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,50,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,50,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,51,2014,2,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,51,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,52,2010,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,52,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,3,52,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,1,2015,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,21,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,22,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,25,2017,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,33,2017,1,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,38,2016,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,39,2014,0,restaurant_violations_rodent_or_trash
1000,Delicatessen,4,50,2015,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,1,2011,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,2,2013,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,5,2009,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,5,2017,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,6,2009,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,6,2015,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,7,2017,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,8,2014,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,8,2017,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,10,2010,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,10,2015,0,restaurant_violations_rodent_or_trash
1000,Food Products,1,10,2016,0,restaurant_violations_rodent_or_trash
