establishment_type,risk_category,year,week,census_block,value,restaurant_inspection_complaints
Restaurant Total,3,2010,20,4030,1,restaurant_inspection_complaints
Restaurant Total,3,2010,21,2006,1,restaurant_inspection_complaints
Restaurant Total,3,2010,22,1004,2,restaurant_inspection_complaints
Restaurant Total,3,2010,22,1021,1,restaurant_inspection_complaints
Restaurant Total,3,2010,22,2029,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,1005,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,1012,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,2001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,2006,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,2028,1,restaurant_inspection_complaints
Restaurant Total,3,2010,23,4026,1,restaurant_inspection_complaints
Restaurant Total,3,2010,24,1004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,24,1006,1,restaurant_inspection_complaints
Restaurant Total,3,2010,24,1040,1,restaurant_inspection_complaints
Restaurant Total,3,2010,24,2005,1,restaurant_inspection_complaints
Restaurant Total,3,2010,24,2018,1,restaurant_inspection_complaints
Restaurant Total,3,2010,25,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,25,3000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,26,1253,1,restaurant_inspection_complaints
Restaurant Total,3,2010,26,2002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,26,3003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,28,1146,1,restaurant_inspection_complaints
Restaurant Total,3,2010,28,2003,3,restaurant_inspection_complaints
Restaurant Total,3,2010,28,2011,1,restaurant_inspection_complaints
Restaurant Total,3,2010,28,4041,1,restaurant_inspection_complaints
Restaurant Total,3,2010,29,1020,1,restaurant_inspection_complaints
Restaurant Total,3,2010,29,2003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,1001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,1002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,1005,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,1021,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,1029,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,2031,1,restaurant_inspection_complaints
Restaurant Total,3,2010,30,2032,2,restaurant_inspection_complaints
Restaurant Total,3,2010,30,4017,1,restaurant_inspection_complaints
Restaurant Total,3,2010,31,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,31,2001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,31,2024,1,restaurant_inspection_complaints
Restaurant Total,3,2010,31,4018,2,restaurant_inspection_complaints
Restaurant Total,3,2010,32,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,32,1001,2,restaurant_inspection_complaints
Restaurant Total,3,2010,32,2000,2,restaurant_inspection_complaints
Restaurant Total,3,2010,32,2004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,32,3002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,33,2010,1,restaurant_inspection_complaints
Restaurant Total,3,2010,33,2013,1,restaurant_inspection_complaints
Restaurant Total,3,2010,34,3004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,34,4004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,35,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,35,1010,1,restaurant_inspection_complaints
Restaurant Total,3,2010,35,1022,1,restaurant_inspection_complaints
Restaurant Total,3,2010,35,2020,1,restaurant_inspection_complaints
Restaurant Total,3,2010,36,1010,1,restaurant_inspection_complaints
Restaurant Total,3,2010,36,1020,1,restaurant_inspection_complaints
Restaurant Total,3,2010,36,1032,1,restaurant_inspection_complaints
Restaurant Total,3,2010,36,2017,1,restaurant_inspection_complaints
Restaurant Total,3,2010,36,2035,1,restaurant_inspection_complaints
Restaurant Total,3,2010,36,4041,1,restaurant_inspection_complaints
Restaurant Total,3,2010,37,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,37,1019,1,restaurant_inspection_complaints
Restaurant Total,3,2010,37,2004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,37,2014,1,restaurant_inspection_complaints
Restaurant Total,3,2010,38,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,38,1023,1,restaurant_inspection_complaints
Restaurant Total,3,2010,38,2000,2,restaurant_inspection_complaints
Restaurant Total,3,2010,38,2006,1,restaurant_inspection_complaints
Restaurant Total,3,2010,38,2011,1,restaurant_inspection_complaints
Restaurant Total,3,2010,38,2020,1,restaurant_inspection_complaints
Restaurant Total,3,2010,38,3005,1,restaurant_inspection_complaints
Restaurant Total,3,2010,39,1008,1,restaurant_inspection_complaints
Restaurant Total,3,2010,39,1024,1,restaurant_inspection_complaints
Restaurant Total,3,2010,39,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,39,2001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,39,2003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,39,2006,1,restaurant_inspection_complaints
Restaurant Total,3,2010,40,1002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,40,1013,1,restaurant_inspection_complaints
Restaurant Total,3,2010,40,1020,1,restaurant_inspection_complaints
Restaurant Total,3,2010,41,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,41,1009,1,restaurant_inspection_complaints
Restaurant Total,3,2010,41,1013,1,restaurant_inspection_complaints
Restaurant Total,3,2010,41,1017,1,restaurant_inspection_complaints
Restaurant Total,3,2010,41,2002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,41,2040,1,restaurant_inspection_complaints
Restaurant Total,3,2010,42,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,42,1001,2,restaurant_inspection_complaints
Restaurant Total,3,2010,42,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,42,1010,1,restaurant_inspection_complaints
Restaurant Total,3,2010,42,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,42,2034,1,restaurant_inspection_complaints
Restaurant Total,3,2010,42,2035,1,restaurant_inspection_complaints
Restaurant Total,3,2010,43,1017,1,restaurant_inspection_complaints
Restaurant Total,3,2010,43,2007,1,restaurant_inspection_complaints
Restaurant Total,3,2010,43,4000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,44,1002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,44,1012,1,restaurant_inspection_complaints
Restaurant Total,3,2010,44,1028,1,restaurant_inspection_complaints
Restaurant Total,3,2010,44,4003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,45,1002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,45,1004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,45,1020,2,restaurant_inspection_complaints
Restaurant Total,3,2010,45,1023,1,restaurant_inspection_complaints
Restaurant Total,3,2010,45,2005,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,1005,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,1018,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,2002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,3008,1,restaurant_inspection_complaints
Restaurant Total,3,2010,46,4001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,1010,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,1026,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,2002,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,2004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,2007,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,3001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,47,4009,1,restaurant_inspection_complaints
Restaurant Total,3,2010,48,1157,1,restaurant_inspection_complaints
Restaurant Total,3,2010,48,4000,1,restaurant_inspection_complaints
Restaurant Total,3,2010,49,1004,1,restaurant_inspection_complaints
Restaurant Total,3,2010,49,1014,1,restaurant_inspection_complaints
Restaurant Total,3,2010,50,2001,1,restaurant_inspection_complaints
Restaurant Total,3,2010,50,2003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,50,4003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,50,4008,1,restaurant_inspection_complaints
Restaurant Total,3,2010,50,5003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,51,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2010,51,1006,1,restaurant_inspection_complaints
Restaurant Total,3,2010,51,1031,1,restaurant_inspection_complaints
Restaurant Total,3,2010,52,1020,1,restaurant_inspection_complaints
Restaurant Total,3,2010,52,2010,1,restaurant_inspection_complaints
Restaurant Total,3,2011,1,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2011,1,1006,2,restaurant_inspection_complaints
Restaurant Total,3,2011,1,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2011,1,2020,1,restaurant_inspection_complaints
Restaurant Total,3,2011,1,3010,1,restaurant_inspection_complaints
Restaurant Total,3,2011,2,1002,1,restaurant_inspection_complaints
Restaurant Total,3,2011,2,1023,1,restaurant_inspection_complaints
Restaurant Total,3,2011,2,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2011,3,1001,1,restaurant_inspection_complaints
Restaurant Total,3,2011,3,1146,1,restaurant_inspection_complaints
Restaurant Total,3,2011,3,2000,1,restaurant_inspection_complaints
Restaurant Total,3,2011,3,2016,2,restaurant_inspection_complaints
Restaurant Total,3,2011,4,1003,1,restaurant_inspection_complaints
Restaurant Total,3,2011,4,1030,1,restaurant_inspection_complaints
Restaurant Total,3,2011,4,1039,1,restaurant_inspection_complaints
Restaurant Total,3,2011,4,2001,1,restaurant_inspection_complaints
Restaurant Total,3,2011,4,2004,1,restaurant_inspection_complaints
Restaurant Total,3,2011,4,2013,1,restaurant_inspection_complaints
Restaurant Total,3,2011,4,3003,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,1000,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,1002,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,1025,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,1028,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,1035,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,2023,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,2040,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,3009,1,restaurant_inspection_complaints
Restaurant Total,3,2011,5,4005,2,restaurant_inspection_complaints
Restaurant Total,3,2011,6,1000,1,restaurant_inspection_complaints
